row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,mask_output_path,visualization_output_path,device,model_type,category_name,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,area,bbox_w,bbox_h
1128,000077.png,1339,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001339_img_000077_cat_glass_object.png,300.0,299.0,0.7716963887214661,0.3621759289492588,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1128_object_1339_sam_point_mask.png,,cuda,vit_b,glass_object,partial_occlusion,1,1,1,1,0,15313.0,142.0,174.0
1129,000077.png,1340,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001340_img_000077_cat_box.png,194.0,262.0,0.9029054045677184,0.7920588418624945,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1129_object_1340_sam_point_mask.png,,cuda,vit_b,box,partial_occlusion,1,1,1,1,0,13078.0,197.0,184.0
1130,000077.png,1341,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001341_img_000077_cat_tool.png,465.0,329.0,0.9011700749397278,0.937347670250896,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1130_object_1341_sam_point_mask.png,,cuda,vit_b,tool,partial_occlusion,1,1,1,1,0,6651.0,49.0,241.0
1131,000077.png,1342,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001342_img_000077_cat_plastic_object.png,334.0,124.0,0.932677149772644,0.9213355970571592,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1131_object_1342_sam_point_mask.png,,cuda,vit_b,plastic_object,partial_occlusion,1,1,1,1,0,1663.0,47.0,52.0
1132,000077.png,1343,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001343_img_000077_cat_tool.png,544.0,271.0,0.845608651638031,0.8817489821207294,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1132_object_1343_sam_point_mask.png,,cuda,vit_b,tool,partial_occlusion,1,1,1,1,0,5187.0,121.0,153.0
1133,000077.png,1344,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001344_img_000077_cat_cable.png,64.0,214.0,0.9412484765052797,0.7591623036649214,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1133_object_1344_sam_point_mask.png,,cuda,vit_b,cable,partial_occlusion,1,1,1,1,0,1697.0,218.0,95.0
1134,000077.png,1345,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001345_img_000077_cat_metal_part.png,229.0,199.0,0.8339309692382812,0.4503591043514998,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1134_object_1345_sam_point_mask.png,,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,1110.0,29.0,51.0
1135,000077.png,1346,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001346_img_000077_cat_cable.png,414.0,314.0,0.861222505569458,0.8341078066914498,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1135_object_1346_sam_point_mask.png,,cuda,vit_b,cable,partial_occlusion,1,1,1,1,0,1832.0,69.0,142.0
1136,000077.png,1347,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001347_img_000077_cat_glass_object.png,169.0,198.0,0.7073081135749817,0.3514327242524916,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1136_object_1347_sam_point_mask.png,,cuda,vit_b,glass_object,partial_occlusion,1,1,1,1,0,9632.0,103.0,116.0
1137,000077.png,1348,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001348_img_000077_cat_plastic_object.png,257.0,365.0,0.9334286451339722,0.4448181627075888,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1137_object_1348_sam_point_mask.png,,cuda,vit_b,plastic_object,partial_occlusion,1,1,1,1,0,2191.0,75.0,87.0
1138,000077.png,1349,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001349_img_000077_cat_metal_part.png,315.0,390.0,0.916936218738556,0.8875127248048863,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1138_object_1349_sam_point_mask.png,,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,5353.0,124.0,78.0
1139,000077.png,1350,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001350_img_000077_cat_robot_gripper.png,387.0,153.0,0.8106259107589722,0.0064384678076609,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1139_object_1350_sam_point_mask.png,,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,12039.0,184.0,176.0
1140,000077.png,1351,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001351_img_000077_cat_robot_gripper.png,448.0,182.0,0.750627875328064,0.6132827324478178,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1140_object_1351_sam_point_mask.png,,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,7283.0,69.0,164.0
1141,000077.png,1352,data/cogar_sim_500/rgb/000077.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001352_img_000077_cat_robot_gripper.png,376.0,213.0,0.9120530486106871,0.1072985781990521,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1141_object_1352_sam_point_mask.png,,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,2382.0,53.0,146.0
1142,000078.png,1355,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001355_img_000078_cat_screw.png,409.0,252.0,0.903395652770996,0.7986111111111112,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1142_object_1355_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,246.0,19.0,19.0
1143,000078.png,1356,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001356_img_000078_cat_connector.png,465.0,190.0,0.9304686188697816,0.9626679940268792,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1143_object_1356_sam_point_mask.png,,cuda,vit_b,connector,small_parts,0,0,1,1,0,1964.0,69.0,54.0
1144,000078.png,1357,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001357_img_000078_cat_screw.png,412.0,220.0,0.7356831431388855,0.727710843373494,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1144_object_1357_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,308.0,23.0,18.0
1145,000078.png,1358,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001358_img_000078_cat_screw.png,225.0,257.0,0.8834676742553711,0.75625,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1145_object_1358_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,121.0,14.0,12.0
1146,000078.png,1359,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001359_img_000078_cat_screw.png,505.0,190.0,0.9628233909606934,0.935064935064935,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1146_object_1359_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,307.0,14.0,26.0
1147,000078.png,1360,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001360_img_000078_cat_connector.png,261.0,139.0,0.9298397302627563,0.8082191780821918,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1147_object_1360_sam_point_mask.png,,cuda,vit_b,connector,small_parts,0,0,1,1,0,119.0,13.0,22.0
1148,000078.png,1361,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001361_img_000078_cat_plastic_object.png,367.0,232.0,0.9180835485458374,0.9883194278903455,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1148_object_1361_sam_point_mask.png,,cuda,vit_b,plastic_object,small_parts,0,0,1,1,0,4177.0,70.0,67.0
1149,000078.png,1362,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001362_img_000078_cat_connector.png,399.0,290.0,0.9170990586280824,0.9554494828957836,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1149_object_1362_sam_point_mask.png,,cuda,vit_b,connector,small_parts,0,0,1,1,0,1219.0,27.0,51.0
1150,000078.png,1363,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001363_img_000078_cat_screw.png,390.0,414.0,0.8965842723846436,0.8632478632478633,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1150_object_1363_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,101.0,13.0,11.0
1151,000078.png,1364,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001364_img_000078_cat_cable.png,149.0,286.0,0.8778982162475586,0.8591481122942884,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1151_object_1364_sam_point_mask.png,,cuda,vit_b,cable,small_parts,0,0,1,1,0,1883.0,156.0,87.0
1152,000078.png,1366,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001366_img_000078_cat_connector.png,289.0,301.0,0.8023478984832764,0.9716713881019832,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1152_object_1366_sam_point_mask.png,,cuda,vit_b,connector,small_parts,0,0,1,1,0,1394.0,46.0,49.0
1153,000078.png,1367,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001367_img_000078_cat_screw.png,194.0,313.0,0.8588100075721741,0.951219512195122,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1153_object_1367_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,285.0,27.0,23.0
1154,000078.png,1368,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001368_img_000078_cat_screw.png,354.0,308.0,0.8560174703598022,0.8837920489296636,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1154_object_1368_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,296.0,26.0,20.0
1155,000078.png,1369,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001369_img_000078_cat_screw.png,323.0,468.0,0.8990290760993958,0.8070739549839229,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1155_object_1369_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,264.0,20.0,23.0
1156,000078.png,1370,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001370_img_000078_cat_screw.png,441.0,237.0,0.9360579252243042,0.8821548821548821,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1156_object_1370_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,279.0,13.0,26.0
1157,000078.png,1371,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001371_img_000078_cat_box.png,159.0,372.0,0.9829636216163636,0.9892767643802086,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1157_object_1371_sam_point_mask.png,,cuda,vit_b,box,small_parts,0,0,1,1,0,17148.0,149.0,179.0
1158,000078.png,1372,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001372_img_000078_cat_screw.png,416.0,320.0,0.943090796470642,0.6974169741697417,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1158_object_1372_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,192.0,11.0,20.0
1159,000078.png,1373,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001373_img_000078_cat_screw.png,423.0,230.0,0.8015711903572083,0.8612244897959184,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1159_object_1373_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,215.0,13.0,25.0
1160,000078.png,1374,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001374_img_000078_cat_screw.png,485.0,216.0,0.9262264370918274,0.9177215189873418,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1160_object_1374_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,156.0,11.0,18.0
1161,000078.png,1375,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001375_img_000078_cat_connector.png,352.0,198.0,0.9018598794937134,0.9214876033057852,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1161_object_1375_sam_point_mask.png,,cuda,vit_b,connector,small_parts,0,0,1,1,0,460.0,46.0,37.0
1162,000078.png,1376,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001376_img_000078_cat_screw.png,189.0,222.0,0.9414591193199158,0.8711111111111111,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1162_object_1376_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,202.0,20.0,12.0
1163,000078.png,1377,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001377_img_000078_cat_screw.png,256.0,421.0,0.9779489040374756,0.9612756264236902,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1163_object_1377_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,429.0,21.0,32.0
1164,000078.png,1378,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001378_img_000078_cat_screw.png,356.0,157.0,0.9120384454727172,0.8681818181818182,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1164_object_1378_sam_point_mask.png,,cuda,vit_b,screw,small_parts,0,0,1,1,0,193.0,16.0,17.0
1165,000078.png,1379,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001379_img_000078_cat_connector.png,279.0,393.0,0.9108611345291138,0.983225806451613,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1165_object_1379_sam_point_mask.png,,cuda,vit_b,connector,small_parts,0,0,1,1,0,2304.0,36.0,78.0
1166,000078.png,1380,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001380_img_000078_cat_connector.png,388.0,404.0,0.8961964845657349,0.9293506493506494,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1166_object_1380_sam_point_mask.png,,cuda,vit_b,connector,small_parts,0,0,1,1,0,1819.0,61.0,39.0
1167,000078.png,1381,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001381_img_000078_cat_robot_gripper.png,287.0,185.0,0.8273386359214783,0.7107756068679693,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1167_object_1381_sam_point_mask.png,,cuda,vit_b,robot_gripper,small_parts,0,0,1,1,0,9902.0,58.0,194.0
1168,000078.png,1382,data/cogar_sim_500/rgb/000078.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001382_img_000078_cat_robot_gripper.png,246.0,220.0,0.7875485420227051,0.5799974744285895,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1168_object_1382_sam_point_mask.png,,cuda,vit_b,robot_gripper,small_parts,0,0,1,1,0,4756.0,46.0,153.0
1169,000079.png,1385,data/cogar_sim_500/rgb/000079.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001385_img_000079_cat_glass_object.png,248.0,133.0,0.8787457942962646,0.8432865731462926,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1169_object_1385_sam_point_mask.png,,cuda,vit_b,glass_object,dynamic_scene,1,1,1,1,1,9978.0,84.0,146.0
1170,000079.png,1386,data/cogar_sim_500/rgb/000079.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001386_img_000079_cat_plastic_object.png,373.0,269.0,0.996968388557434,0.9773236282194848,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_1170_object_1386_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,1,1,1,1,1,3544.0,56.0,83.0
