row_index,file_name,object_id,image_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sam_mask_path,sam_visualization_path,sam_score,iou,device,model_type,category_name,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,area,bbox_w,bbox_h,bbox_area,visible_ratio
1615,000101.png,1785,data/cogar_sim_500/rgb/000101.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001785_img_000101_cat_glass_object.png,201.0,248.0,345.0,456.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1615_object_1785_sam_mask.png,,0.7717514634132385,0.4025907180235052,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,23195.0,144.0,208.0,29952.0,0.7744057158119658
1616,000101.png,1786,data/cogar_sim_500/rgb/000101.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001786_img_000101_cat_metal_part.png,355.0,269.0,493.0,390.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1616_object_1786_sam_mask.png,,0.8774643540382385,0.6240888580354044,cuda,vit_b,metal_part,transparent_glass,1,1,1,1,0,8643.0,138.0,121.0,16698.0,0.5176068990298239
1617,000101.png,1787,data/cogar_sim_500/rgb/000101.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001787_img_000101_cat_cable.png,335.0,394.0,440.0,477.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1617_object_1787_sam_mask.png,,0.708629310131073,0.8636619718309859,cuda,vit_b,cable,transparent_glass,1,1,1,1,0,1551.0,105.0,83.0,8715.0,0.17796901893287437
1618,000101.png,1788,data/cogar_sim_500/rgb/000101.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001788_img_000101_cat_box.png,373.0,169.0,398.0,218.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1618_object_1788_sam_mask.png,,0.9171018600463868,0.7906735751295336,cuda,vit_b,box,transparent_glass,1,1,1,1,0,789.0,25.0,49.0,1225.0,0.6440816326530612
1619,000101.png,1789,data/cogar_sim_500/rgb/000101.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001789_img_000101_cat_plastic_object.png,248.0,186.0,286.0,199.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1619_object_1789_sam_mask.png,,0.9412236213684082,0.9439252336448598,cuda,vit_b,plastic_object,transparent_glass,1,1,1,1,0,205.0,38.0,13.0,494.0,0.4149797570850202
1620,000101.png,1790,data/cogar_sim_500/rgb/000101.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001790_img_000101_cat_box.png,126.0,91.0,208.0,245.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1620_object_1790_sam_mask.png,,0.9948848485946656,0.9715458276333788,cuda,vit_b,box,transparent_glass,1,1,1,1,0,7294.0,82.0,154.0,12628.0,0.5776053215077606
1621,000101.png,1791,data/cogar_sim_500/rgb/000101.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001791_img_000101_cat_robot_gripper.png,297.0,10.0,367.0,192.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1621_object_1791_sam_mask.png,,0.9863635301589966,0.9694701829413164,cuda,vit_b,robot_gripper,transparent_glass,1,1,1,1,0,8409.0,70.0,182.0,12740.0,0.6600470957613814
1623,000101.png,1793,data/cogar_sim_500/rgb/000101.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001793_img_000101_cat_robot_gripper.png,342.0,70.0,379.0,145.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1623_object_1793_sam_mask.png,,0.9713029265403748,0.9276201505500868,cuda,vit_b,robot_gripper,transparent_glass,1,1,1,1,0,1664.0,37.0,75.0,2775.0,0.5996396396396396
1624,000103.png,1797,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001797_img_000103_cat_screw.png,280.0,239.0,303.0,262.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1624_object_1797_sam_mask.png,,0.8961222171783447,0.6452513966480447,cuda,vit_b,screw,small_parts,1,0,0,1,0,324.0,23.0,23.0,529.0,0.6124763705103969
1625,000103.png,1798,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001798_img_000103_cat_box.png,490.0,239.0,640.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1625_object_1798_sam_mask.png,,0.9953963160514832,0.987925659945547,cuda,vit_b,box,small_parts,1,0,0,1,0,25306.0,150.0,241.0,36150.0,0.7000276625172891
1626,000103.png,1799,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001799_img_000103_cat_connector.png,359.0,362.0,395.0,425.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1626_object_1799_sam_mask.png,,0.979284644126892,0.942713567839196,cuda,vit_b,connector,small_parts,1,0,0,1,0,1977.0,36.0,63.0,2268.0,0.8716931216931217
1627,000103.png,1800,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001800_img_000103_cat_connector.png,432.0,172.0,484.0,241.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1627_object_1800_sam_mask.png,,0.9706814885139464,0.9371757925072046,cuda,vit_b,connector,small_parts,1,0,0,1,0,1732.0,52.0,69.0,3588.0,0.48272017837235226
1628,000103.png,1801,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001801_img_000103_cat_connector.png,208.0,141.0,276.0,182.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1628_object_1801_sam_mask.png,,0.969523310661316,0.972885732730794,cuda,vit_b,connector,small_parts,1,0,0,1,0,1511.0,68.0,41.0,2788.0,0.5419655667144907
1629,000103.png,1802,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001802_img_000103_cat_metal_part.png,270.0,132.0,318.0,264.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1629_object_1802_sam_mask.png,,0.9846947193145752,0.8775197195442594,cuda,vit_b,metal_part,small_parts,1,0,0,1,0,4246.0,48.0,132.0,6336.0,0.6701388888888888
1630,000103.png,1803,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001803_img_000103_cat_screw.png,127.0,165.0,141.0,182.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1630_object_1803_sam_mask.png,,0.9337500333786012,0.9647058823529412,cuda,vit_b,screw,small_parts,1,0,0,1,0,166.0,14.0,17.0,238.0,0.6974789915966386
1631,000103.png,1804,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001804_img_000103_cat_plastic_object.png,499.0,203.0,616.0,280.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1631_object_1804_sam_mask.png,,0.9879910349845886,0.9658823529411764,cuda,vit_b,plastic_object,small_parts,1,0,0,1,0,5949.0,117.0,77.0,9009.0,0.6603396603396603
1632,000103.png,1805,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001805_img_000103_cat_connector.png,258.0,142.0,288.0,182.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1632_object_1805_sam_mask.png,,0.951607584953308,0.8112582781456954,cuda,vit_b,connector,small_parts,1,0,0,1,0,526.0,30.0,40.0,1200.0,0.43833333333333335
1633,000103.png,1806,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001806_img_000103_cat_connector.png,432.0,213.0,490.0,284.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1633_object_1806_sam_mask.png,,0.9628719687461852,0.9386861313868612,cuda,vit_b,connector,small_parts,1,0,0,1,0,1330.0,58.0,71.0,4118.0,0.3229723166585721
1634,000103.png,1807,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001807_img_000103_cat_screw.png,354.0,190.0,371.0,211.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1634_object_1807_sam_mask.png,,0.9527834057807922,0.96,cuda,vit_b,screw,small_parts,1,0,0,1,0,325.0,17.0,21.0,357.0,0.9103641456582633
1635,000103.png,1808,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001808_img_000103_cat_box.png,414.0,247.0,567.0,385.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1635_object_1808_sam_mask.png,,0.988901138305664,0.9725349301397206,cuda,vit_b,box,small_parts,1,0,0,1,0,12496.0,153.0,138.0,21114.0,0.5918348015534717
1636,000103.png,1809,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001809_img_000103_cat_cable.png,262.0,120.0,284.0,310.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1636_object_1809_sam_mask.png,,0.8621447086334229,0.6962399662019434,cuda,vit_b,cable,small_parts,1,0,0,1,0,1769.0,22.0,190.0,4180.0,0.42320574162679425
1637,000103.png,1810,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001810_img_000103_cat_screw.png,196.0,172.0,220.0,201.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1637_object_1810_sam_mask.png,,0.9508473873138428,0.935096153846154,cuda,vit_b,screw,small_parts,1,0,0,1,0,413.0,24.0,29.0,696.0,0.5933908045977011
1638,000103.png,1811,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001811_img_000103_cat_screw.png,171.0,341.0,197.0,370.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1638_object_1811_sam_mask.png,,0.962189793586731,0.9526881720430108,cuda,vit_b,screw,small_parts,1,0,0,1,0,459.0,26.0,29.0,754.0,0.6087533156498673
1639,000103.png,1812,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001812_img_000103_cat_screw.png,616.0,241.0,640.0,254.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1639_object_1812_sam_mask.png,,0.9059656858444214,0.9090909090909092,cuda,vit_b,screw,small_parts,1,0,0,1,0,107.0,24.0,13.0,312.0,0.34294871794871795
1640,000103.png,1813,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001813_img_000103_cat_connector.png,250.0,287.0,281.0,378.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1640_object_1813_sam_mask.png,,0.977352738380432,0.9622972380534852,cuda,vit_b,connector,small_parts,1,0,0,1,0,2264.0,31.0,91.0,2821.0,0.8025522864232542
1641,000103.png,1814,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001814_img_000103_cat_screw.png,351.0,215.0,365.0,237.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1641_object_1814_sam_mask.png,,0.9663488864898682,0.9067796610169492,cuda,vit_b,screw,small_parts,1,0,0,1,0,225.0,14.0,22.0,308.0,0.7305194805194806
1642,000103.png,1815,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001815_img_000103_cat_connector.png,203.0,205.0,258.0,261.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1642_object_1815_sam_mask.png,,0.9686087369918824,0.962636222106902,cuda,vit_b,connector,small_parts,1,0,0,1,0,1919.0,55.0,56.0,3080.0,0.6230519480519481
1643,000103.png,1816,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001816_img_000103_cat_screw.png,306.0,273.0,323.0,296.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1643_object_1816_sam_mask.png,,0.9742459654808044,0.9451612903225808,cuda,vit_b,screw,small_parts,1,0,0,1,0,310.0,17.0,23.0,391.0,0.7928388746803069
1644,000103.png,1817,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001817_img_000103_cat_connector.png,259.0,181.0,275.0,222.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1644_object_1817_sam_mask.png,,0.9550955295562744,0.9242819843342036,cuda,vit_b,connector,small_parts,1,0,0,1,0,354.0,16.0,41.0,656.0,0.5396341463414634
1645,000103.png,1818,data/cogar_sim_500/rgb/000103.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001818_img_000103_cat_connector.png,444.0,376.0,516.0,441.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1645_object_1818_sam_mask.png,,0.977120876312256,0.9803850345078096,cuda,vit_b,connector,small_parts,1,0,0,1,0,2745.0,72.0,65.0,4680.0,0.5865384615384616
1646,000104.png,1820,data/cogar_sim_500/rgb/000104.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001820_img_000104_cat_cable.png,211.0,379.0,243.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1646_object_1820_sam_mask.png,,0.9834982752799988,0.9755377477857444,cuda,vit_b,cable,dynamic_scene,1,0,0,1,1,2371.0,32.0,101.0,3232.0,0.7336014851485149
1647,000104.png,1821,data/cogar_sim_500/rgb/000104.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001821_img_000104_cat_plastic_object.png,245.0,170.0,350.0,276.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1647_object_1821_sam_mask.png,,0.9926209449768066,0.9879640962872296,cuda,vit_b,plastic_object,dynamic_scene,1,0,0,1,1,9784.0,105.0,106.0,11130.0,0.8790655884995507
1648,000104.png,1822,data/cogar_sim_500/rgb/000104.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001822_img_000104_cat_connector.png,266.0,385.0,335.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1648_object_1822_sam_mask.png,,0.9751012921333312,0.9383992805755396,cuda,vit_b,connector,dynamic_scene,1,0,0,1,1,4442.0,69.0,95.0,6555.0,0.6776506483600305
1649,000104.png,1823,data/cogar_sim_500/rgb/000104.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001823_img_000104_cat_metal_part.png,491.0,194.0,564.0,291.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1649_object_1823_sam_mask.png,,0.9627785682678224,0.8231736816642476,cuda,vit_b,metal_part,dynamic_scene,1,0,0,1,1,3582.0,73.0,97.0,7081.0,0.5058607541307725
1650,000104.png,1824,data/cogar_sim_500/rgb/000104.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001824_img_000104_cat_plastic_object.png,519.0,181.0,585.0,226.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1650_object_1824_sam_mask.png,,0.9751176238059998,0.9636363636363636,cuda,vit_b,plastic_object,dynamic_scene,1,0,0,1,1,1193.0,66.0,45.0,2970.0,0.4016835016835017
1651,000104.png,1825,data/cogar_sim_500/rgb/000104.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001825_img_000104_cat_plastic_object.png,399.0,292.0,517.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1651_object_1825_sam_mask.png,,0.995766282081604,0.977808024618298,cuda,vit_b,plastic_object,dynamic_scene,1,0,0,1,1,16891.0,118.0,188.0,22184.0,0.7614046159394158
1652,000104.png,1826,data/cogar_sim_500/rgb/000104.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001826_img_000104_cat_plastic_object.png,285.0,119.0,357.0,202.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1652_object_1826_sam_mask.png,,0.9736650586128236,0.9784149484536082,cuda,vit_b,plastic_object,dynamic_scene,1,0,0,1,1,3093.0,72.0,83.0,5976.0,0.517570281124498
1653,000104.png,1827,data/cogar_sim_500/rgb/000104.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001827_img_000104_cat_metal_part.png,530.0,213.0,591.0,290.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1653_object_1827_sam_mask.png,,0.9469147324562072,0.8193548387096774,cuda,vit_b,metal_part,dynamic_scene,1,0,0,1,1,2752.0,61.0,77.0,4697.0,0.5859058973813073
1654,000104.png,1828,data/cogar_sim_500/rgb/000104.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001828_img_000104_cat_plastic_object.png,84.0,444.0,212.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1654_object_1828_sam_mask.png,,0.9831448793411256,0.985949177877429,cuda,vit_b,plastic_object,dynamic_scene,1,0,0,1,1,3345.0,128.0,36.0,4608.0,0.7259114583333334
1655,000104.png,1829,data/cogar_sim_500/rgb/000104.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00001829_img_000104_cat_plastic_object.png,446.0,236.0,532.0,320.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_1655_object_1829_sam_mask.png,,0.9846490621566772,0.9741493592576226,cuda,vit_b,plastic_object,dynamic_scene,1,0,0,1,1,4517.0,86.0,84.0,7224.0,0.6252768549280178
