model,prompt_type,split,image_path,instance_id,category,challenge,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iou,boundary_f1,predicted_iou,elapsed_s,fps,device
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1319,screw,small_parts,245.0,309.0,261.0,318.0,0.8395061728395061,1.0,0.8812069296836853,0.09106470875002515,10.98120241887584,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1320,metal_part,small_parts;reflective_metal,281.0,231.0,342.0,314.0,0.9376558603491272,1.0,0.9467129707336426,0.09106470875002515,10.98120241887584,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1321,tool,small_parts;reflective_metal,379.0,123.0,503.0,288.0,0.7122705642420122,0.5417327599860997,0.9117943644523621,0.09181626524997455,10.89131644896956,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1322,screw,small_parts,317.0,283.0,335.0,298.0,0.893491124260355,1.0,0.9138832688331604,0.09181626524997455,10.89131644896956,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1323,box,small_parts,203.0,198.0,325.0,316.0,0.9321677547858803,0.8240410470284805,0.9466490149497986,0.09181626524997455,10.89131644896956,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1324,screw,small_parts,287.0,196.0,301.0,215.0,0.9099099099099099,1.0,0.905897319316864,0.09181626524997455,10.89131644896956,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1325,connector,small_parts,327.0,176.0,378.0,233.0,0.950256035113387,1.0,0.9417113661766052,0.09149344100001144,10.929745226216543,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1326,connector,small_parts,128.0,53.0,162.0,107.0,0.9251231527093596,0.9857292507427314,0.9397645592689514,0.09149344100001144,10.929745226216543,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1327,connector,small_parts,143.0,105.0,227.0,128.0,0.9785292538915727,0.9953917050691244,0.9724107384681702,0.09149344100001144,10.929745226216543,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1328,screw,small_parts,491.0,329.0,512.0,341.0,0.6808510638297872,0.738181247055128,0.9297884702682495,0.09149344100001144,10.929745226216543,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1329,connector,small_parts,388.0,164.0,455.0,202.0,0.9375690607734807,1.0,0.9781754612922668,0.1189616470000298,8.406070571633474,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1330,screw,small_parts,391.0,232.0,411.0,250.0,0.8229813664596274,0.9199999999999999,0.9495665431022644,0.1189616470000298,8.406070571633474,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000158.png,1331,cable,small_parts,13.0,48.0,196.0,243.0,0.5121300339640951,0.5334576100042719,0.8873470425605774,0.1189616470000298,8.406070571633474,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000159.png,1333,connector,dynamic_scene;small_parts,434.0,336.0,485.0,390.0,0.9621087314662273,1.0,0.9345400333404541,0.09125867525000331,10.957862332107037,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000159.png,1334,glass_object,dynamic_scene;transparent_glass,218.0,218.0,318.0,393.0,0.9255805335968379,0.8031992498979521,0.9567805528640747,0.09125867525000331,10.957862332107037,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000159.png,1335,plastic_object,dynamic_scene,210.0,224.0,231.0,289.0,0.9625,1.0,0.9555467963218689,0.09125867525000331,10.957862332107037,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000159.png,1336,plastic_object,dynamic_scene,145.0,205.0,213.0,309.0,0.9826689774696707,1.0,0.9565500617027283,0.09125867525000331,10.957862332107037,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000159.png,1337,plastic_object,dynamic_scene,337.0,228.0,415.0,283.0,0.9806201550387597,1.0,0.9793885946273804,0.17384241299998848,5.752336168965086,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000159.png,1338,plastic_object,dynamic_scene,516.0,236.0,566.0,334.0,0.9772843287391526,1.0,0.9925999641418457,0.17384241299998848,5.752336168965086,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000160.png,1341,metal_part,reflective_metal;partial_occlusion,347.0,161.0,463.0,283.0,0.727504638218924,0.8062504479965593,0.9225385785102844,0.09113364924996858,10.972895392975222,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000160.png,1342,metal_part,reflective_metal;partial_occlusion,425.0,338.0,501.0,425.0,0.9733750978856696,1.0,0.9779435992240906,0.09113364924996858,10.972895392975222,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000160.png,1343,tool,reflective_metal;partial_occlusion,171.0,162.0,343.0,189.0,0.863406408094435,0.8623083275673503,0.9062373638153076,0.09113364924996858,10.972895392975222,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000160.png,1344,metal_part,reflective_metal;partial_occlusion,396.0,94.0,416.0,130.0,0.9290123456790124,0.986046511627907,0.9441857933998108,0.09113364924996858,10.972895392975222,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000160.png,1345,metal_part,reflective_metal;partial_occlusion,413.0,219.0,473.0,292.0,0.9485165794066318,1.0,0.9644266963005066,0.09155284349998283,10.922653647564617,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000160.png,1346,metal_part,reflective_metal;partial_occlusion,222.0,178.0,283.0,276.0,0.967832469775475,1.0,0.9824308753013611,0.09155284349998283,10.922653647564617,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000160.png,1347,robot_gripper,reflective_metal;partial_occlusion,271.0,20.0,426.0,209.0,0.859311282283643,0.7963083427358763,0.9393897652626038,0.09155284349998283,10.922653647564617,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000160.png,1348,robot_gripper,reflective_metal;partial_occlusion,345.0,33.0,395.0,192.0,0.6601123595505618,0.6581931653854936,0.5391945242881775,0.09155284349998283,10.922653647564617,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000160.png,1349,robot_gripper,reflective_metal;partial_occlusion,355.0,102.0,408.0,238.0,0.9230902177670238,0.8675614681078513,0.9640823602676392,0.33703984399994624,2.9670082567453346,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000161.png,1351,plastic_object,transparent_glass,320.0,170.0,376.0,245.0,0.9672268907563025,1.0,0.9943545460700989,0.09115018724997981,10.970904505741666,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000161.png,1352,box,transparent_glass,216.0,358.0,380.0,479.0,0.922618592926438,0.8844572994367484,1.009350061416626,0.09115018724997981,10.970904505741666,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000161.png,1353,cable,transparent_glass,365.0,342.0,639.0,360.0,0.9094751673124339,1.0,0.9302874803543091,0.09115018724997981,10.970904505741666,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000161.png,1354,glass_object,transparent_glass,157.0,219.0,282.0,332.0,0.8980787573238861,0.7244917777204293,0.9404340386390686,0.09115018724997981,10.970904505741666,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000161.png,1355,glass_object,transparent_glass,145.0,186.0,243.0,249.0,0.9322344322344323,0.9217847951589344,0.9473415017127991,0.17370850700001483,5.756770449934928,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000161.png,1356,box,transparent_glass,349.0,448.0,396.0,479.0,0.8969387755102041,0.911504424778761,0.7942020893096924,0.17370850700001483,5.756770449934928,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1359,box,partial_occlusion,422.0,163.0,639.0,392.0,0.8399385663249975,0.7283252056732309,0.9379678964614868,0.09105441474997633,10.982443879803862,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1360,glass_object,partial_occlusion;transparent_glass,496.0,192.0,574.0,260.0,0.30217805032776485,0.6411192489966213,0.9268061518669128,0.09105441474997633,10.982443879803862,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1361,box,partial_occlusion,129.0,172.0,266.0,324.0,0.9777777777777777,0.9658496761764117,0.9752539396286011,0.09105441474997633,10.982443879803862,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1362,tool,partial_occlusion;reflective_metal,0.0,262.0,179.0,443.0,0.9710806697108066,1.0,0.9610552191734314,0.09105441474997633,10.982443879803862,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1363,screw,partial_occlusion;small_parts,301.0,205.0,331.0,236.0,0.9498269896193772,1.0,0.9781743884086609,0.0915348144999939,10.924805009574435,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1364,cable,partial_occlusion,0.0,170.0,330.0,301.0,0.8970189701897019,0.9453551912568305,0.6910474896430969,0.0915348144999939,10.924805009574435,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1365,box,partial_occlusion,331.0,233.0,462.0,386.0,0.988898756660746,1.0,0.9675813913345337,0.0915348144999939,10.924805009574435,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1366,glass_object,partial_occlusion;transparent_glass,486.0,197.0,554.0,259.0,0.7567327611719443,0.668989950446904,0.788130521774292,0.0915348144999939,10.924805009574435,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1367,robot_gripper,partial_occlusion,155.0,39.0,397.0,181.0,0.9793193290994952,1.0,0.9609110355377197,0.11888153333332714,8.411735380264151,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1368,robot_gripper,partial_occlusion,211.0,156.0,257.0,186.0,0.9280774550484094,0.9826989619377162,0.9666196703910828,0.11888153333332714,8.411735380264151,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000162.png,1369,robot_gripper,partial_occlusion,283.0,130.0,327.0,189.0,0.9500494559841741,0.9975550122249389,0.9807369709014893,0.11888153333332714,8.411735380264151,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1372,connector,small_parts,494.0,136.0,530.0,188.0,0.9704391891891891,1.0,0.9768899083137512,0.0911416010000039,10.971938050550124,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1373,screw,small_parts,376.0,411.0,402.0,442.0,0.9299674267100977,1.0,0.9642015695571899,0.0911416010000039,10.971938050550124,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1374,metal_part,small_parts;reflective_metal,282.0,239.0,356.0,317.0,0.9610989010989011,1.0,0.9781533479690552,0.0911416010000039,10.971938050550124,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1375,connector,small_parts,240.0,132.0,290.0,168.0,0.9172131147540984,0.9448269174827888,0.9182912707328796,0.0911416010000039,10.971938050550124,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1376,box,small_parts,384.0,123.0,500.0,239.0,0.990805294533697,1.0,0.9662076830863953,0.09162901175000115,10.913573996938664,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1377,cable,small_parts,0.0,200.0,394.0,221.0,0.8303218034761659,0.9427474157697933,0.9609501957893372,0.09162901175000115,10.913573996938664,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1378,connector,small_parts,347.0,315.0,417.0,373.0,0.9685418208734271,1.0,0.9951375722885132,0.09162901175000115,10.913573996938664,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1379,screw,small_parts,264.0,364.0,278.0,393.0,0.9627659574468085,1.0,0.9555721879005432,0.09162901175000115,10.913573996938664,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1380,screw,small_parts,333.0,199.0,352.0,230.0,0.9483204134366925,1.0,0.955443799495697,0.09156422225004235,10.921296281742157,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1381,connector,small_parts,231.0,159.0,286.0,205.0,0.9661208356860531,1.0,0.9460669159889221,0.09156422225004235,10.921296281742157,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1382,metal_part,small_parts;reflective_metal,402.0,429.0,496.0,479.0,0.9718962322421247,1.0,0.9925519824028015,0.09156422225004235,10.921296281742157,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1383,plastic_object,small_parts,422.0,108.0,477.0,133.0,0.9706190975865687,1.0,0.9786560535430908,0.09156422225004235,10.921296281742157,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000163.png,1385,connector,small_parts,351.0,239.0,379.0,314.0,0.9720930232558139,1.0,0.99124675989151,0.33723144400005367,2.965322533802159,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000165.png,1389,plastic_object,reflective_metal,251.0,223.0,331.0,283.0,0.9828644501278773,1.0,0.992705225944519,0.09114758474999007,10.971217753524828,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000165.png,1390,box,reflective_metal,178.0,274.0,388.0,479.0,0.9877509603537,0.9987309644670052,0.9827234148979187,0.09114758474999007,10.971217753524828,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000165.png,1391,metal_part,reflective_metal,163.0,170.0,210.0,225.0,0.9574579831932774,1.0,0.9623202085494995,0.09114758474999007,10.971217753524828,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000165.png,1392,metal_part,reflective_metal,340.0,373.0,433.0,479.0,0.9859412504286205,1.0,0.9788234233856201,0.09114758474999007,10.971217753524828,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000165.png,1393,metal_part,reflective_metal,154.0,114.0,210.0,191.0,0.9607093184979137,0.9981515711645101,0.9473533630371094,0.09146850700000186,10.932724637125428,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000165.png,1394,tool,reflective_metal,239.0,156.0,384.0,228.0,0.9703744093057071,1.0,0.9595738649368286,0.09146850700000186,10.932724637125428,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000165.png,1395,metal_part,reflective_metal,82.0,250.0,211.0,384.0,0.977292807916593,1.0,0.980032742023468,0.09146850700000186,10.932724637125428,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000165.png,1396,box,reflective_metal,398.0,225.0,591.0,396.0,0.9877584330794341,1.0,0.9851078987121582,0.09146850700000186,10.932724637125428,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000165.png,1397,metal_part,reflective_metal,281.0,132.0,329.0,178.0,0.9545741324921135,1.0,0.9734238386154175,0.33546797799999695,2.9809104462423806,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000166.png,1400,connector,transparent_glass;partial_occlusion;small_parts,324.0,224.0,373.0,285.0,0.9685777287761852,1.0,0.9878384470939636,0.09166331174998277,10.909490186516068,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000166.png,1401,glass_object,transparent_glass;partial_occlusion,393.0,144.0,469.0,246.0,0.9801280998521925,1.0,0.9475930333137512,0.09166331174998277,10.909490186516068,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000166.png,1402,glass_object,transparent_glass;partial_occlusion,385.0,255.0,454.0,374.0,0.9789753825681969,1.0,0.977613627910614,0.09166331174998277,10.909490186516068,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000166.png,1403,robot_gripper,transparent_glass;partial_occlusion,287.0,77.0,343.0,207.0,0.6841243862520459,0.5903554324963458,0.8235825300216675,0.09166331174998277,10.909490186516068,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000166.png,1404,robot_gripper,transparent_glass;partial_occlusion,324.0,85.0,356.0,221.0,0.6011049723756906,0.6677433380955339,0.9211223125457764,0.17375702000003912,5.755163158298726,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000166.png,1405,robot_gripper,transparent_glass;partial_occlusion,313.0,134.0,347.0,248.0,0.9065460809646856,0.9571976511320051,0.815984308719635,0.17375702000003912,5.755163158298726,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000167.png,1408,connector,partial_occlusion;small_parts,472.0,172.0,531.0,202.0,0.9408682634730539,1.0,0.9933615922927856,0.09120782450003162,10.96397162723307,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000167.png,1409,tool,partial_occlusion;reflective_metal,374.0,198.0,523.0,338.0,0.7035694050991501,0.7116328321181135,0.9225239157676697,0.09120782450003162,10.96397162723307,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000167.png,1410,glass_object,partial_occlusion;transparent_glass,179.0,143.0,307.0,337.0,0.9620556704908784,0.8989053798249705,0.9531343579292297,0.09120782450003162,10.96397162723307,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000167.png,1411,tool,partial_occlusion;reflective_metal,383.0,156.0,448.0,292.0,0.6791299658457667,0.766395268764937,0.855492353439331,0.09120782450003162,10.96397162723307,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000167.png,1412,plastic_object,partial_occlusion,166.0,155.0,213.0,223.0,0.9339735894357744,0.9932279909706546,0.9596105217933655,0.09156363475000262,10.92136635609009,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000167.png,1413,metal_part,partial_occlusion;reflective_metal,378.0,119.0,404.0,199.0,0.9503885236102809,1.0,0.9883038401603699,0.09156363475000262,10.92136635609009,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000167.png,1414,robot_gripper,partial_occlusion,193.0,27.0,406.0,107.0,0.9820825968182548,1.0,0.975438117980957,0.09156363475000262,10.92136635609009,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000167.png,1415,robot_gripper,partial_occlusion,242.0,99.0,281.0,152.0,0.9428238039673279,1.0,0.9784570336341858,0.09156363475000262,10.92136635609009,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000167.png,1416,robot_gripper,partial_occlusion,296.0,92.0,332.0,153.0,0.9638792676892627,1.0,0.9898484945297241,0.33710405900001206,2.9664430709212084,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000168.png,1419,plastic_object,small_parts;partial_occlusion,405.0,158.0,452.0,227.0,0.9669485011529593,0.9870129870129869,0.9754993915557861,0.09125321875001191,10.958517559139462,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000168.png,1420,connector,small_parts;partial_occlusion,65.0,194.0,117.0,224.0,0.8973627940128297,0.9487020534676481,0.9451490044593811,0.09125321875001191,10.958517559139462,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000168.png,1421,connector,small_parts;partial_occlusion,228.0,155.0,276.0,185.0,0.8983402489626556,1.0,0.9077453017234802,0.09125321875001191,10.958517559139462,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000168.png,1423,screw,small_parts;partial_occlusion,222.0,219.0,239.0,233.0,0.9375,1.0,0.9295320510864258,0.09125321875001191,10.958517559139462,cuda
