model,prompt_type,split,image_path,instance_id,category,challenge,iou,boundary_f1,elapsed_s,fps,device
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000145.png,1230,metal_part,reflective_metal;partial_occlusion,0.9453681710213777,1.0,0.006851635333684196,145.9505579761043,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000145.png,1231,robot_gripper,reflective_metal;partial_occlusion,0.899295482801492,0.7018086333406954,0.006851635333684196,145.9505579761043,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000145.png,1232,robot_gripper,reflective_metal;partial_occlusion,0.7580071174377224,0.7793874301414343,0.006851635333684196,145.9505579761043,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000145.png,1233,robot_gripper,reflective_metal;partial_occlusion,0.5463154779520568,0.7093023255813954,0.006851635333684196,145.9505579761043,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000146.png,1235,glass_object,transparent_glass,0.4095150680740401,0.5498725940923958,0.005109946499942453,195.69676512489158,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000146.png,1236,glass_object,transparent_glass,0.17973088423750533,0.35972443469805737,0.005109946499942453,195.69676512489158,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000146.png,1237,plastic_object,transparent_glass,0.05037140204271123,0.13209998440991527,0.005109946499942453,195.69676512489158,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000146.png,1238,glass_object,transparent_glass,0.5125114901440098,0.3939393939393939,0.005109946499942453,195.69676512489158,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000146.png,1239,cable,transparent_glass,0.8120638085742772,0.8529723746714015,0.005109946499942453,195.69676512489158,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000146.png,1240,glass_object,transparent_glass,0.38182708792554493,0.502092050209205,0.005109946499942453,195.69676512489158,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000146.png,1241,glass_object,transparent_glass,0.6996817511449197,0.3351260546341219,0.005109946499942453,195.69676512489158,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000146.png,1242,box,transparent_glass,0.9643882825962091,0.9387843315926587,0.005109946499942453,195.69676512489158,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000147.png,1244,screw,partial_occlusion;small_parts,0.7989949748743719,1.0,0.006000524143018993,166.65210841012942,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000147.png,1245,cable,partial_occlusion,0.8489208633093526,0.9521785650597396,0.006000524143018993,166.65210841012942,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000147.png,1246,screw,partial_occlusion;small_parts,0.0010861694424330196,0.07089272318079522,0.006000524143018993,166.65210841012942,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000147.png,1247,box,partial_occlusion,0.9848735328153414,1.0,0.006000524143018993,166.65210841012942,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000147.png,1248,robot_gripper,partial_occlusion,0.42097242380261246,0.5349048985412622,0.006000524143018993,166.65210841012942,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000147.png,1249,robot_gripper,partial_occlusion,0.8113171108536115,0.7488687997419821,0.006000524143018993,166.65210841012942,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000147.png,1250,robot_gripper,partial_occlusion,0.9227620087336245,0.9364173412100442,0.006000524143018993,166.65210841012942,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000149.png,1255,screw,dynamic_scene;partial_occlusion;small_parts,0.6632124352331606,0.5857263513513514,0.005045340500146267,198.2026782872255,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000149.png,1256,plastic_object,dynamic_scene;partial_occlusion,0.9737209952474141,1.0,0.005045340500146267,198.2026782872255,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000149.png,1257,connector,dynamic_scene;partial_occlusion;small_parts,0.8657616892911011,0.9008526746453562,0.005045340500146267,198.2026782872255,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000149.png,1258,connector,dynamic_scene;partial_occlusion;small_parts,0.9499561018437226,0.9458821937960247,0.005045340500146267,198.2026782872255,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000149.png,1259,plastic_object,dynamic_scene;partial_occlusion,0.9239177962396152,0.9079113029625633,0.005045340500146267,198.2026782872255,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000149.png,1260,plastic_object,dynamic_scene;partial_occlusion,0.9496733607548996,0.9752300070771408,0.005045340500146267,198.2026782872255,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000149.png,1261,robot_gripper,dynamic_scene;partial_occlusion,0.71354077620106,0.638822407011791,0.005045340500146267,198.2026782872255,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000149.png,1262,robot_gripper,dynamic_scene;partial_occlusion,0.23374340949033393,0.4504703929164361,0.005045340500146267,198.2026782872255,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000150.png,1265,metal_part,reflective_metal,0.7994233937397035,0.7162053117215732,0.006821005000044049,146.6059620237109,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000150.png,1266,metal_part,reflective_metal,0.8826550019018639,0.7958453224787705,0.006821005000044049,146.6059620237109,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000150.png,1267,tool,reflective_metal,0.8257810636775579,0.6575884375603933,0.006821005000044049,146.6059620237109,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000150.png,1268,tool,reflective_metal,0.18759488180438083,0.1811023622047244,0.006821005000044049,146.6059620237109,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000150.png,1269,connector,reflective_metal;small_parts,0.9127725856697819,0.9609375,0.006821005000044049,146.6059620237109,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000150.png,1270,tool,reflective_metal,0.9149977241693218,0.8869094499994002,0.006821005000044049,146.6059620237109,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000152.png,1275,connector,partial_occlusion;small_parts,0.9322974472807991,0.9773369243907245,0.005889859714183591,169.783330762847,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000152.png,1276,box,partial_occlusion,0.8520761245674741,0.5590185676392573,0.005889859714183591,169.783330762847,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000152.png,1277,box,partial_occlusion,0.44915687276443533,0.49756314237417787,0.005889859714183591,169.783330762847,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000152.png,1278,connector,partial_occlusion;small_parts,0.9707034894569883,1.0,0.005889859714183591,169.783330762847,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000152.png,1279,robot_gripper,partial_occlusion,0.5363663799607665,0.46449732189410814,0.005889859714183591,169.783330762847,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000152.png,1280,robot_gripper,partial_occlusion,0.3468509288627096,0.3423171660172869,0.005889859714183591,169.783330762847,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000152.png,1281,robot_gripper,partial_occlusion,0.6279904306220095,0.7682403433476395,0.005889859714183591,169.783330762847,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000154.png,1285,box,dynamic_scene;partial_occlusion,0.9754798169523939,1.0,0.0059770515716601426,167.30657047388453,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000154.png,1286,plastic_object,dynamic_scene;partial_occlusion,0.9656848727480698,1.0,0.0059770515716601426,167.30657047388453,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000154.png,1287,connector,dynamic_scene;partial_occlusion;small_parts,0.945859872611465,1.0,0.0059770515716601426,167.30657047388453,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000154.png,1288,glass_object,dynamic_scene;transparent_glass;partial_occlusion,0.9742399727497233,0.9467683961457264,0.0059770515716601426,167.30657047388453,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000154.png,1289,robot_gripper,dynamic_scene;partial_occlusion,0.965902314739524,0.9274536112838303,0.0059770515716601426,167.30657047388453,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000154.png,1290,robot_gripper,dynamic_scene;partial_occlusion,0.7483811285846439,0.8106194690265487,0.0059770515716601426,167.30657047388453,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000154.png,1291,robot_gripper,dynamic_scene;partial_occlusion,0.8065403422982885,0.8197879858657243,0.0059770515716601426,167.30657047388453,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000155.png,1293,box,reflective_metal;partial_occlusion,0.9838709677419355,0.998805256869773,0.005936982856967786,168.43572300808918,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000155.png,1294,screw,reflective_metal;partial_occlusion;small_parts,0.771505376344086,0.8823529411764706,0.005936982856967786,168.43572300808918,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000155.png,1295,tool,reflective_metal;partial_occlusion,0.9398496240601504,1.0,0.005936982856967786,168.43572300808918,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000155.png,1296,metal_part,reflective_metal;partial_occlusion,0.8853850818677986,0.9199596025723421,0.005936982856967786,168.43572300808918,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000155.png,1297,robot_gripper,reflective_metal;partial_occlusion,0.949361538883104,0.8555205588052537,0.005936982856967786,168.43572300808918,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000155.png,1298,robot_gripper,reflective_metal;partial_occlusion,0.7157050057317539,0.7168428754732188,0.005936982856967786,168.43572300808918,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000155.png,1299,robot_gripper,reflective_metal;partial_occlusion,0.10041323773531594,0.08576741654571843,0.005936982856967786,168.43572300808918,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1303,plastic_object,partial_occlusion,0.9618931616495563,0.9707767689362674,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1304,cable,partial_occlusion,0.31881918819188193,0.36878500281063464,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1305,plastic_object,partial_occlusion,0.8267786914551305,0.6668724152830072,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1306,plastic_object,partial_occlusion,0.8643274853801169,0.9968847352024921,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1307,plastic_object,partial_occlusion,0.8849393877131704,0.7286193525900754,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1308,plastic_object,partial_occlusion,0.9222298692360633,0.9907834101382489,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1309,metal_part,partial_occlusion;reflective_metal,0.9609658678286129,0.9860406885758998,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1310,box,partial_occlusion,0.18896295148039063,0.18354430379746836,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1311,plastic_object,partial_occlusion,0.9103855152069983,0.8112242717755146,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1312,robot_gripper,partial_occlusion,0.9168759717737113,0.8161888255295502,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1313,robot_gripper,partial_occlusion,0.03806584362139918,0.41568028509609267,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000157.png,1314,robot_gripper,partial_occlusion,0.9288627095604893,0.9868657353926205,0.0035345056667210883,282.9249955419328,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1317,cable,small_parts,0.8604525862068966,0.9928057553956835,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1318,cable,small_parts,0.8969026548672566,0.9907473309608541,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1319,screw,small_parts,0.001692047377326565,0.10173323285606632,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1320,metal_part,small_parts;reflective_metal,0.46734854445318647,0.6694560669456068,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1321,tool,small_parts;reflective_metal,0.6533550034827026,0.7840531561461794,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1322,screw,small_parts,0.01594650205761317,0.1314487632508834,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1323,box,small_parts,0.95631013016412,0.952409913334347,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1324,screw,small_parts,0.003037120359955006,0.1175270352989186,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1325,connector,small_parts,0.9130132219902575,1.0,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1326,connector,small_parts,0.8714932126696833,0.9626920765730965,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1327,connector,small_parts,0.97638217928073,1.0,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1328,screw,small_parts,0.6023166023166023,0.7057620184111832,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1329,connector,small_parts,0.904520060944642,0.9353859709236869,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1330,screw,small_parts,0.7521613832853026,0.7831858407079645,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000158.png,1331,cable,small_parts,0.46813837050523444,0.509744215181818,0.0027781624667113647,359.95015121766613,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000159.png,1333,connector,dynamic_scene;small_parts,0.8342042755344418,0.8410514172709296,0.0067344033335151226,148.4912546035515,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000159.png,1334,glass_object,dynamic_scene;transparent_glass,0.9651086240947993,0.9251855424462089,0.0067344033335151226,148.4912546035515,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000159.png,1335,plastic_object,dynamic_scene,0.3127912998446401,0.5524948315360116,0.0067344033335151226,148.4912546035515,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000159.png,1336,plastic_object,dynamic_scene,0.9607514256960752,0.9940561335548586,0.0067344033335151226,148.4912546035515,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000159.png,1337,plastic_object,dynamic_scene,0.9709336465061655,1.0,0.0067344033335151226,148.4912546035515,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000159.png,1338,plastic_object,dynamic_scene,0.9620189905047476,1.0,0.0067344033335151226,148.4912546035515,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000160.png,1341,metal_part,reflective_metal;partial_occlusion,0.9333137485311398,0.9325209794229222,0.004665292777644936,214.34881960501633,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000160.png,1342,metal_part,reflective_metal;partial_occlusion,0.975941016686069,1.0,0.004665292777644936,214.34881960501633,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000160.png,1343,tool,reflective_metal;partial_occlusion,0.806184012066365,0.8024289741921492,0.004665292777644936,214.34881960501633,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000160.png,1344,metal_part,reflective_metal;partial_occlusion,0.8603351955307262,0.9813084112149533,0.004665292777644936,214.34881960501633,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000160.png,1345,metal_part,reflective_metal;partial_occlusion,0.9524421593830334,0.9907235621521336,0.004665292777644936,214.34881960501633,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000160.png,1346,metal_part,reflective_metal;partial_occlusion,0.9605765154726579,1.0,0.004665292777644936,214.34881960501633,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000160.png,1347,robot_gripper,reflective_metal;partial_occlusion,0.7340869992627181,0.6930064006024096,0.004665292777644936,214.34881960501633,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000160.png,1348,robot_gripper,reflective_metal;partial_occlusion,0.4401500938086304,0.4142506735292935,0.004665292777644936,214.34881960501633,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000160.png,1349,robot_gripper,reflective_metal;partial_occlusion,0.9022734984730234,0.8898032918506625,0.004665292777644936,214.34881960501633,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000161.png,1351,plastic_object,transparent_glass,0.9378531073446328,0.984343874501992,0.006633246500011107,150.75574230481644,cuda
