image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y,area_ratio,bbox_area_ratio,bbox_width_ratio,bbox_height_ratio
288,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-15.png,result_2018-08-23-17-35-15.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,10,1359,327,202,370,242,348,221,0.004424,0.005872,0.068750,0.085417
289,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-41.png,result_2018-08-23-17-35-41.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,2,1512,399,244,460,310,434,270,0.004922,0.013522,0.096875,0.139583
289,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-41.png,result_2018-08-23-17-35-41.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,3,789,433,230,465,264,449,245,0.002568,0.003760,0.051562,0.072917
289,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-41.png,result_2018-08-23-17-35-41.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,4,867,384,259,421,290,401,274,0.002822,0.003958,0.059375,0.066667
289,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-41.png,result_2018-08-23-17-35-41.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,5,1360,363,220,394,297,376,256,0.004427,0.008125,0.050000,0.162500
289,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-41.png,result_2018-08-23-17-35-41.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,6,878,333,254,366,285,349,269,0.002858,0.003542,0.053125,0.066667
289,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-41.png,result_2018-08-23-17-35-41.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,7,1192,454,260,496,298,475,279,0.003880,0.005459,0.067187,0.081250
289,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-41.png,result_2018-08-23-17-35-41.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,8,1554,304,277,351,321,328,298,0.005059,0.007031,0.075000,0.093750
289,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-41.png,result_2018-08-23-17-35-41.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,9,987,483,289,520,325,501,307,0.003213,0.004577,0.059375,0.077083
289,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-41.png,result_2018-08-23-17-35-41.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,10,1350,327,202,370,242,348,221,0.004395,0.005872,0.068750,0.085417
289,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/rgb/result_2018-08-23-17-35-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq37/label/result_2018-08-23-17-35-41.png,result_2018-08-23-17-35-41.png,ARID10/floor/top/fruits/seq37,ARID10,floor,top,fruits,seq37,fruits,11,886,346,303,381,338,364,320,0.002884,0.004219,0.056250,0.075000
290,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-38-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-38-14.png,result_2018-08-23-17-38-14.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,2,1432,266,243,308,285,286,263,0.004661,0.006019,0.067187,0.089583
291,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-38-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-38-39.png,result_2018-08-23-17-38-39.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,2,1417,265,243,307,284,286,263,0.004613,0.005879,0.067187,0.087500
291,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-38-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-38-39.png,result_2018-08-23-17-38-39.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,3,718,239,226,272,255,255,241,0.002337,0.003320,0.053125,0.062500
292,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-39-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-39-31.png,result_2018-08-23-17-39-31.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,2,1421,265,243,307,285,286,263,0.004626,0.006019,0.067187,0.089583
292,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-39-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-39-31.png,result_2018-08-23-17-39-31.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,3,720,240,227,272,256,255,241,0.002344,0.003223,0.051562,0.062500
292,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-39-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-39-31.png,result_2018-08-23-17-39-31.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,4,976,230,254,265,294,247,273,0.003177,0.004805,0.056250,0.085417
293,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-39-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-39-56.png,result_2018-08-23-17-39-56.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,2,1415,266,243,307,285,286,263,0.004606,0.005879,0.065625,0.089583
293,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-39-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-39-56.png,result_2018-08-23-17-39-56.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,3,734,240,226,272,255,255,241,0.002389,0.003223,0.051562,0.062500
293,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-39-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-39-56.png,result_2018-08-23-17-39-56.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,4,964,230,254,265,293,246,273,0.003138,0.004687,0.056250,0.083333
293,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-39-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-39-56.png,result_2018-08-23-17-39-56.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,5,1212,293,278,331,318,310,297,0.003945,0.005205,0.060937,0.085417
294,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-25.png,result_2018-08-23-17-40-25.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,2,1397,265,243,308,284,286,263,0.004548,0.006016,0.068750,0.087500
294,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-25.png,result_2018-08-23-17-40-25.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,3,741,240,226,273,256,255,241,0.002412,0.003431,0.053125,0.064583
294,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-25.png,result_2018-08-23-17-40-25.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,4,976,230,254,267,293,246,273,0.003177,0.004948,0.059375,0.083333
294,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-25.png,result_2018-08-23-17-40-25.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,5,791,291,282,330,319,309,303,0.002575,0.004948,0.062500,0.079167
294,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-25.png,result_2018-08-23-17-40-25.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,6,1448,292,277,377,322,338,296,0.004714,0.012878,0.134375,0.095833
295,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-49.png,result_2018-08-23-17-40-49.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,2,1391,265,243,308,284,286,263,0.004528,0.006016,0.068750,0.087500
295,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-49.png,result_2018-08-23-17-40-49.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,3,736,239,226,272,256,255,241,0.002396,0.003431,0.053125,0.064583
295,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-49.png,result_2018-08-23-17-40-49.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,4,976,229,254,266,294,247,273,0.003177,0.005072,0.059375,0.085417
295,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-49.png,result_2018-08-23-17-40-49.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,5,767,289,282,329,318,309,303,0.002497,0.004938,0.064062,0.077083
295,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-49.png,result_2018-08-23-17-40-49.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,6,1449,292,277,376,321,338,296,0.004717,0.012451,0.132812,0.093750
295,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-40-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-40-49.png,result_2018-08-23-17-40-49.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,7,1050,200,275,235,312,217,293,0.003418,0.004453,0.056250,0.079167
296,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-11.png,result_2018-08-23-17-41-11.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,2,1370,265,243,307,284,286,263,0.004460,0.005879,0.067187,0.087500
296,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-11.png,result_2018-08-23-17-41-11.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,3,753,240,227,273,257,256,241,0.002451,0.003431,0.053125,0.064583
296,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-11.png,result_2018-08-23-17-41-11.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,4,964,229,254,264,294,246,274,0.003138,0.004805,0.056250,0.085417
296,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-11.png,result_2018-08-23-17-41-11.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,5,779,292,279,328,318,308,303,0.002536,0.004818,0.057813,0.083333
296,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-11.png,result_2018-08-23-17-41-11.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,6,1477,292,277,377,322,338,296,0.004808,0.012878,0.134375,0.095833
296,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-11.png,result_2018-08-23-17-41-11.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,7,1056,200,275,235,312,217,293,0.003438,0.004453,0.056250,0.079167
296,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-11.png,result_2018-08-23-17-41-11.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,8,949,255,294,293,326,273,309,0.003089,0.004189,0.060937,0.068750
297,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-35.png,result_2018-08-23-17-41-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,2,1374,266,243,307,284,286,263,0.004473,0.005742,0.065625,0.087500
297,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-35.png,result_2018-08-23-17-41-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,3,715,241,227,272,257,255,241,0.002327,0.003229,0.050000,0.064583
297,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-35.png,result_2018-08-23-17-41-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,4,971,229,254,265,294,246,273,0.003161,0.004938,0.057813,0.085417
297,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-35.png,result_2018-08-23-17-41-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,5,784,290,282,330,318,309,303,0.002552,0.004938,0.064062,0.077083
297,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-35.png,result_2018-08-23-17-41-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,6,1466,292,277,377,321,338,296,0.004772,0.012598,0.134375,0.093750
297,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-35.png,result_2018-08-23-17-41-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,7,1059,199,275,236,312,217,293,0.003447,0.004701,0.059375,0.079167
297,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-35.png,result_2018-08-23-17-41-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,8,952,256,294,294,327,273,309,0.003099,0.004316,0.060937,0.070833
297,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-41-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-41-35.png,result_2018-08-23-17-41-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,9,1042,202,220,242,255,220,237,0.003392,0.004805,0.064062,0.075000
298,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-14.png,result_2018-08-23-17-42-14.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,2,1394,266,243,308,285,286,263,0.004538,0.006019,0.067187,0.089583
298,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-14.png,result_2018-08-23-17-42-14.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,3,749,239,226,272,258,255,241,0.002438,0.003652,0.053125,0.068750
298,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-14.png,result_2018-08-23-17-42-14.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,4,983,228,254,266,297,246,274,0.003200,0.005586,0.060937,0.091667
298,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-14.png,result_2018-08-23-17-42-14.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,5,771,292,282,330,319,309,303,0.002510,0.004824,0.060937,0.079167
298,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-14.png,result_2018-08-23-17-42-14.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,6,1463,292,277,376,321,337,296,0.004762,0.012451,0.132812,0.093750
298,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-14.png,result_2018-08-23-17-42-14.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,7,1076,199,276,238,311,217,293,0.003503,0.004687,0.062500,0.075000
298,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-14.png,result_2018-08-23-17-42-14.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,8,930,256,294,293,327,273,309,0.003027,0.004206,0.059375,0.070833
298,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-14.png,result_2018-08-23-17-42-14.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,9,1018,203,220,241,255,220,237,0.003314,0.004570,0.060937,0.075000
298,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-14.png,result_2018-08-23-17-42-14.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,10,1751,167,287,248,333,208,311,0.005700,0.012546,0.128125,0.097917
299,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-35.png,result_2018-08-23-17-42-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,2,1385,265,243,307,285,286,263,0.004508,0.006019,0.067187,0.089583
299,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-35.png,result_2018-08-23-17-42-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,3,742,240,227,273,256,255,241,0.002415,0.003320,0.053125,0.062500
299,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/rgb/result_2018-08-23-17-42-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/fruits/seq38/label/result_2018-08-23-17-42-35.png,result_2018-08-23-17-42-35.png,ARID10/floor/top/fruits/seq38,ARID10,floor,top,fruits,seq38,fruits,4,979,229,254,264,298,246,274,0.003187,0.005273,0.056250,0.093750
