image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y
359,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/rgb/result_2018-08-27-16-21-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/label/result_2018-08-27-16-21-11.png,result_2018-08-27-16-21-11.png,ARID10/floor/top/non-fruits/seq10,ARID10,floor,top,non-fruits,seq10,non-fruits,5,1557,218,356,265,404,239,380
359,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/rgb/result_2018-08-27-16-21-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/label/result_2018-08-27-16-21-11.png,result_2018-08-27-16-21-11.png,ARID10/floor/top/non-fruits/seq10,ARID10,floor,top,non-fruits,seq10,non-fruits,6,2208,238,268,305,336,272,302
359,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/rgb/result_2018-08-27-16-21-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/label/result_2018-08-27-16-21-11.png,result_2018-08-27-16-21-11.png,ARID10/floor/top/non-fruits/seq10,ARID10,floor,top,non-fruits,seq10,non-fruits,7,2159,286,283,347,341,316,312
359,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/rgb/result_2018-08-27-16-21-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/label/result_2018-08-27-16-21-11.png,result_2018-08-27-16-21-11.png,ARID10/floor/top/non-fruits/seq10,ARID10,floor,top,non-fruits,seq10,non-fruits,8,1348,302,235,350,281,326,257
359,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/rgb/result_2018-08-27-16-21-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/label/result_2018-08-27-16-21-11.png,result_2018-08-27-16-21-11.png,ARID10/floor/top/non-fruits/seq10,ARID10,floor,top,non-fruits,seq10,non-fruits,9,1045,345,175,399,231,371,203
359,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/rgb/result_2018-08-27-16-21-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/label/result_2018-08-27-16-21-11.png,result_2018-08-27-16-21-11.png,ARID10/floor/top/non-fruits/seq10,ARID10,floor,top,non-fruits,seq10,non-fruits,10,752,273,372,344,413,309,392
359,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/rgb/result_2018-08-27-16-21-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq10/label/result_2018-08-27-16-21-11.png,result_2018-08-27-16-21-11.png,ARID10/floor/top/non-fruits/seq10,ARID10,floor,top,non-fruits,seq10,non-fruits,11,1086,296,159,334,195,315,177
360,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-49-17.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-49-17.png,result_2018-08-23-17-49-17.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,1,255344,2,11,608,471,306,245
360,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-49-17.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-49-17.png,result_2018-08-23-17-49-17.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,2,20406,197,111,368,257,278,182
361,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-50-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-50-50.png,result_2018-08-23-17-50-50.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,1,238141,2,11,608,471,299,244
361,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-50-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-50-50.png,result_2018-08-23-17-50-50.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,2,20364,197,111,368,258,278,182
361,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-50-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-50-50.png,result_2018-08-23-17-50-50.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,3,17243,300,165,502,349,400,256
362,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-51-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-51-38.png,result_2018-08-23-17-51-38.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,1,232916,2,11,608,471,300,243
362,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-51-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-51-38.png,result_2018-08-23-17-51-38.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,2,20196,197,110,368,257,278,181
362,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-51-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-51-38.png,result_2018-08-23-17-51-38.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,3,17181,301,165,501,348,400,256
362,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-51-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-51-38.png,result_2018-08-23-17-51-38.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,4,5454,228,240,312,344,266,293
363,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-52-46.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-52-46.png,result_2018-08-23-17-52-46.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,1,224543,2,11,608,471,304,242
363,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-52-46.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-52-46.png,result_2018-08-23-17-52-46.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,2,19207,197,109,368,248,281,178
363,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-52-46.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-52-46.png,result_2018-08-23-17-52-46.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,3,17171,300,165,502,347,400,255
363,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-52-46.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-52-46.png,result_2018-08-23-17-52-46.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,4,4919,228,240,312,344,269,293
363,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-52-46.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-52-46.png,result_2018-08-23-17-52-46.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,5,9905,125,209,257,323,191,262
364,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-18.png,result_2018-08-23-17-53-18.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,1,223123,2,11,608,471,304,243
364,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-18.png,result_2018-08-23-17-53-18.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,2,14276,197,109,350,248,263,172
364,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-18.png,result_2018-08-23-17-53-18.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,3,13690,300,165,501,348,406,258
364,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-18.png,result_2018-08-23-17-53-18.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,4,4868,228,242,311,344,269,293
364,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-18.png,result_2018-08-23-17-53-18.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,5,9929,124,209,257,323,191,263
364,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-18.png,result_2018-08-23-17-53-18.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,6,9826,289,148,419,285,352,216
365,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-49.png,result_2018-08-23-17-53-49.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,1,222901,2,11,608,471,304,243
365,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-49.png,result_2018-08-23-17-53-49.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,2,14253,197,109,350,247,263,172
365,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-49.png,result_2018-08-23-17-53-49.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,3,10116,301,165,501,348,422,240
365,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-49.png,result_2018-08-23-17-53-49.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,4,4852,228,242,309,343,269,293
365,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-49.png,result_2018-08-23-17-53-49.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,5,9905,125,209,257,323,191,263
365,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-49.png,result_2018-08-23-17-53-49.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,6,9854,289,148,419,285,352,216
365,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-53-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-53-49.png,result_2018-08-23-17-53-49.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,7,3788,318,278,406,346,362,312
366,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-20.png,result_2018-08-23-17-54-20.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,1,222501,2,11,608,471,304,243
366,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-20.png,result_2018-08-23-17-54-20.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,2,12129,197,109,349,247,270,176
366,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-20.png,result_2018-08-23-17-54-20.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,3,10079,300,165,502,348,423,239
366,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-20.png,result_2018-08-23-17-54-20.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,4,4835,228,242,309,343,269,293
366,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-20.png,result_2018-08-23-17-54-20.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,5,9925,125,209,257,323,191,263
366,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-20.png,result_2018-08-23-17-54-20.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,6,9901,287,148,419,288,352,216
366,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-20.png,result_2018-08-23-17-54-20.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,7,3820,318,278,406,346,362,312
366,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-20.png,result_2018-08-23-17-54-20.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,8,2542,184,113,264,182,224,146
367,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-42.png,result_2018-08-23-17-54-42.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,1,222449,2,11,608,471,304,243
367,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-42.png,result_2018-08-23-17-54-42.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,2,11107,197,109,350,247,270,180
367,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-42.png,result_2018-08-23-17-54-42.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,3,10099,300,165,502,348,423,239
367,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-42.png,result_2018-08-23-17-54-42.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,4,4867,228,242,311,344,269,293
367,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-42.png,result_2018-08-23-17-54-42.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,5,9913,125,209,257,323,191,263
367,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-42.png,result_2018-08-23-17-54-42.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,6,9901,287,148,419,287,352,216
367,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-42.png,result_2018-08-23-17-54-42.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,7,3796,319,278,406,346,362,312
367,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-42.png,result_2018-08-23-17-54-42.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,8,2529,184,113,263,182,223,146
367,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-54-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-54-42.png,result_2018-08-23-17-54-42.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,9,1048,261,116,290,156,275,135
368,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-55-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-55-21.png,result_2018-08-23-17-55-21.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,1,219578,2,11,608,471,303,244
368,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-55-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-55-21.png,result_2018-08-23-17-55-21.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,2,10635,197,112,346,247,267,183
368,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-55-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-55-21.png,result_2018-08-23-17-55-21.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,3,10091,300,165,502,348,423,239
368,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-55-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-55-21.png,result_2018-08-23-17-55-21.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,4,4903,228,241,312,344,269,293
368,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-55-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-55-21.png,result_2018-08-23-17-55-21.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,5,9890,125,209,257,323,191,263
368,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-55-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-55-21.png,result_2018-08-23-17-55-21.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,6,9897,288,148,418,289,352,216
368,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-55-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-55-21.png,result_2018-08-23-17-55-21.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,7,3802,318,278,406,344,362,312
368,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-55-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-55-21.png,result_2018-08-23-17-55-21.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,8,2511,183,113,263,181,224,146
368,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-55-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-55-21.png,result_2018-08-23-17-55-21.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,9,1033,260,116,290,155,275,135
368,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/rgb/result_2018-08-23-17-55-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/top/non-fruits/seq39/label/result_2018-08-23-17-55-21.png,result_2018-08-23-17-55-21.png,ARID10/floor/top/non-fruits/seq39,ARID10,floor,top,non-fruits,seq39,non-fruits,10,3351,330,96,406,170,367,133
