image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y,area_ratio,bbox_area_ratio,bbox_width_ratio,bbox_height_ratio,binary_mask_path
476,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-18-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-18-02.png,result_2018-08-23-11-18-02.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,10,1247,327,239,371,277,350,257,0.004059,0.005713,0.070312,0.081250,outputs/ocid_full/gt_binary_masks/02494_result_2018-08-23-11-18-02_obj10.png
477,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-18-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-18-36.png,result_2018-08-23-11-18-36.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,3,1715,246,144,294,193,268,168,0.005583,0.007975,0.076563,0.104167,outputs/ocid_full/gt_binary_masks/02495_result_2018-08-23-11-18-36_obj3.png
477,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-18-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-18-36.png,result_2018-08-23-11-18-36.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,4,770,235,174,268,235,252,211,0.002507,0.006862,0.053125,0.129167,outputs/ocid_full/gt_binary_masks/02496_result_2018-08-23-11-18-36_obj4.png
477,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-18-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-18-36.png,result_2018-08-23-11-18-36.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,5,1776,178,187,262,246,218,212,0.005781,0.016602,0.132812,0.125000,outputs/ocid_full/gt_binary_masks/02497_result_2018-08-23-11-18-36_obj5.png
477,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-18-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-18-36.png,result_2018-08-23-11-18-36.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,6,1403,286,162,334,207,312,182,0.004567,0.007337,0.076563,0.095833,outputs/ocid_full/gt_binary_masks/02498_result_2018-08-23-11-18-36_obj6.png
477,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-18-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-18-36.png,result_2018-08-23-11-18-36.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,7,1981,267,188,318,241,292,214,0.006449,0.009141,0.081250,0.112500,outputs/ocid_full/gt_binary_masks/02499_result_2018-08-23-11-18-36_obj7.png
477,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-18-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-18-36.png,result_2018-08-23-11-18-36.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,8,1562,230,232,284,273,258,252,0.005085,0.007520,0.085938,0.087500,outputs/ocid_full/gt_binary_masks/02500_result_2018-08-23-11-18-36_obj8.png
477,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-18-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-18-36.png,result_2018-08-23-11-18-36.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,9,1161,289,232,330,268,308,250,0.003779,0.005059,0.065625,0.077083,outputs/ocid_full/gt_binary_masks/02501_result_2018-08-23-11-18-36_obj9.png
477,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-18-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-18-36.png,result_2018-08-23-11-18-36.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,10,1220,327,239,372,278,350,257,0.003971,0.005990,0.071875,0.083333,outputs/ocid_full/gt_binary_masks/02502_result_2018-08-23-11-18-36_obj10.png
477,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-18-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-18-36.png,result_2018-08-23-11-18-36.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,11,1676,296,266,351,305,323,284,0.005456,0.007292,0.087500,0.083333,outputs/ocid_full/gt_binary_masks/02503_result_2018-08-23-11-18-36_obj11.png
478,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-19-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-19-11.png,result_2018-08-23-11-19-11.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,3,1712,247,145,294,193,268,168,0.005573,0.007656,0.075000,0.102083,outputs/ocid_full/gt_binary_masks/02504_result_2018-08-23-11-19-11_obj3.png
478,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-19-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-19-11.png,result_2018-08-23-11-19-11.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,4,778,235,173,267,235,252,211,0.002533,0.006768,0.051562,0.131250,outputs/ocid_full/gt_binary_masks/02505_result_2018-08-23-11-19-11_obj4.png
478,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-19-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-19-11.png,result_2018-08-23-11-19-11.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,5,1774,178,187,262,246,219,212,0.005775,0.016602,0.132812,0.125000,outputs/ocid_full/gt_binary_masks/02506_result_2018-08-23-11-19-11_obj5.png
478,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-19-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-19-11.png,result_2018-08-23-11-19-11.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,6,1349,286,163,335,207,311,182,0.004391,0.007324,0.078125,0.093750,outputs/ocid_full/gt_binary_masks/02507_result_2018-08-23-11-19-11_obj6.png
478,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-19-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-19-11.png,result_2018-08-23-11-19-11.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,7,1967,268,189,318,241,292,214,0.006403,0.008799,0.079687,0.110417,outputs/ocid_full/gt_binary_masks/02508_result_2018-08-23-11-19-11_obj7.png
478,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-19-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-19-11.png,result_2018-08-23-11-19-11.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,8,1560,230,233,287,273,258,251,0.005078,0.007741,0.090625,0.085417,outputs/ocid_full/gt_binary_masks/02509_result_2018-08-23-11-19-11_obj8.png
478,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-19-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-19-11.png,result_2018-08-23-11-19-11.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,9,1211,289,232,331,268,309,250,0.003942,0.005179,0.067187,0.077083,outputs/ocid_full/gt_binary_masks/02510_result_2018-08-23-11-19-11_obj9.png
478,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-19-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-19-11.png,result_2018-08-23-11-19-11.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,10,1240,327,239,372,278,350,257,0.004036,0.005990,0.071875,0.083333,outputs/ocid_full/gt_binary_masks/02511_result_2018-08-23-11-19-11_obj10.png
478,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-19-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-19-11.png,result_2018-08-23-11-19-11.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,11,1666,296,266,351,305,323,284,0.005423,0.007292,0.087500,0.083333,outputs/ocid_full/gt_binary_masks/02512_result_2018-08-23-11-19-11_obj11.png
478,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/rgb/result_2018-08-23-11-19-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq09/label/result_2018-08-23-11-19-11.png,result_2018-08-23-11-19-11.png,ARID10/table/bottom/fruits/seq09,ARID10,table,bottom,fruits,seq09,fruits,12,1502,315,192,359,244,337,218,0.004889,0.007764,0.070312,0.110417,outputs/ocid_full/gt_binary_masks/02513_result_2018-08-23-11-19-11_obj12.png
480,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-21-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-21-39.png,result_2018-08-23-14-21-39.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,3,1362,290,161,333,201,310,181,0.004434,0.005872,0.068750,0.085417,outputs/ocid_full/gt_binary_masks/02514_result_2018-08-23-14-21-39_obj3.png
481,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-21-57.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-21-57.png,result_2018-08-23-14-21-57.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,3,1289,290,162,332,202,310,180,0.004196,0.005739,0.067187,0.085417,outputs/ocid_full/gt_binary_masks/02515_result_2018-08-23-14-21-57_obj3.png
481,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-21-57.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-21-57.png,result_2018-08-23-14-21-57.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,4,883,311,192,347,223,329,207,0.002874,0.003854,0.057813,0.066667,outputs/ocid_full/gt_binary_masks/02516_result_2018-08-23-14-21-57_obj4.png
482,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-16.png,result_2018-08-23-14-22-16.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,3,1263,290,162,333,202,310,180,0.004111,0.005872,0.068750,0.085417,outputs/ocid_full/gt_binary_masks/02517_result_2018-08-23-14-22-16_obj3.png
482,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-16.png,result_2018-08-23-14-22-16.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,4,936,311,186,347,222,329,206,0.003047,0.004456,0.057813,0.077083,outputs/ocid_full/gt_binary_masks/02518_result_2018-08-23-14-22-16_obj4.png
482,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-16.png,result_2018-08-23-14-22-16.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,5,1853,331,154,380,204,356,178,0.006032,0.008301,0.078125,0.106250,outputs/ocid_full/gt_binary_masks/02519_result_2018-08-23-14-22-16_obj5.png
483,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-35.png,result_2018-08-23-14-22-35.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,3,1241,290,162,334,202,310,180,0.004040,0.006006,0.070312,0.085417,outputs/ocid_full/gt_binary_masks/02520_result_2018-08-23-14-22-35_obj3.png
483,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-35.png,result_2018-08-23-14-22-35.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,4,929,311,187,347,223,329,206,0.003024,0.004456,0.057813,0.077083,outputs/ocid_full/gt_binary_masks/02521_result_2018-08-23-14-22-35_obj4.png
483,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-35.png,result_2018-08-23-14-22-35.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,5,1866,331,154,380,204,356,178,0.006074,0.008301,0.078125,0.106250,outputs/ocid_full/gt_binary_masks/02522_result_2018-08-23-14-22-35_obj5.png
483,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-35.png,result_2018-08-23-14-22-35.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,6,1450,251,170,296,214,273,191,0.004720,0.006738,0.071875,0.093750,outputs/ocid_full/gt_binary_masks/02523_result_2018-08-23-14-22-35_obj6.png
484,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-54.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-54.png,result_2018-08-23-14-22-54.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,3,1245,290,162,333,202,311,180,0.004053,0.005872,0.068750,0.085417,outputs/ocid_full/gt_binary_masks/02524_result_2018-08-23-14-22-54_obj3.png
484,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-54.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-54.png,result_2018-08-23-14-22-54.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,4,933,311,185,347,223,329,206,0.003037,0.004697,0.057813,0.081250,outputs/ocid_full/gt_binary_masks/02525_result_2018-08-23-14-22-54_obj4.png
484,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-54.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-54.png,result_2018-08-23-14-22-54.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,5,1845,331,153,380,205,356,178,0.006006,0.008626,0.078125,0.110417,outputs/ocid_full/gt_binary_masks/02526_result_2018-08-23-14-22-54_obj5.png
484,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-54.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-54.png,result_2018-08-23-14-22-54.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,6,1477,251,170,297,214,273,191,0.004808,0.006885,0.073438,0.093750,outputs/ocid_full/gt_binary_masks/02527_result_2018-08-23-14-22-54_obj6.png
484,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-22-54.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-22-54.png,result_2018-08-23-14-22-54.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,7,1105,351,193,393,231,371,213,0.003597,0.005459,0.067187,0.081250,outputs/ocid_full/gt_binary_masks/02528_result_2018-08-23-14-22-54_obj7.png
485,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-24.png,result_2018-08-23-14-23-24.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,3,1241,290,162,334,202,310,180,0.004040,0.006006,0.070312,0.085417,outputs/ocid_full/gt_binary_masks/02529_result_2018-08-23-14-23-24_obj3.png
485,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-24.png,result_2018-08-23-14-23-24.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,4,934,311,186,347,223,329,206,0.003040,0.004577,0.057813,0.079167,outputs/ocid_full/gt_binary_masks/02530_result_2018-08-23-14-23-24_obj4.png
485,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-24.png,result_2018-08-23-14-23-24.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,5,1855,331,153,382,205,356,178,0.006038,0.008971,0.081250,0.110417,outputs/ocid_full/gt_binary_masks/02531_result_2018-08-23-14-23-24_obj5.png
485,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-24.png,result_2018-08-23-14-23-24.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,6,1475,251,170,296,213,273,191,0.004801,0.006589,0.071875,0.091667,outputs/ocid_full/gt_binary_masks/02532_result_2018-08-23-14-23-24_obj6.png
485,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-24.png,result_2018-08-23-14-23-24.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,7,1139,351,193,394,231,372,212,0.003708,0.005586,0.068750,0.081250,outputs/ocid_full/gt_binary_masks/02533_result_2018-08-23-14-23-24_obj7.png
485,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-24.png,result_2018-08-23-14-23-24.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,8,1384,383,164,429,230,404,199,0.004505,0.010251,0.073438,0.139583,outputs/ocid_full/gt_binary_masks/02534_result_2018-08-23-14-23-24_obj8.png
486,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-47.png,result_2018-08-23-14-23-47.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,3,1242,290,161,333,202,311,180,0.004043,0.006016,0.068750,0.087500,outputs/ocid_full/gt_binary_masks/02535_result_2018-08-23-14-23-47_obj3.png
486,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-47.png,result_2018-08-23-14-23-47.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,4,931,311,186,346,222,329,206,0.003031,0.004336,0.056250,0.077083,outputs/ocid_full/gt_binary_masks/02536_result_2018-08-23-14-23-47_obj4.png
486,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-47.png,result_2018-08-23-14-23-47.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,5,1854,332,153,382,205,356,178,0.006035,0.008799,0.079687,0.110417,outputs/ocid_full/gt_binary_masks/02537_result_2018-08-23-14-23-47_obj5.png
486,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-47.png,result_2018-08-23-14-23-47.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,6,1474,251,170,296,214,273,191,0.004798,0.006738,0.071875,0.093750,outputs/ocid_full/gt_binary_masks/02538_result_2018-08-23-14-23-47_obj6.png
486,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-47.png,result_2018-08-23-14-23-47.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,7,1132,351,193,393,231,372,212,0.003685,0.005459,0.067187,0.081250,outputs/ocid_full/gt_binary_masks/02539_result_2018-08-23-14-23-47_obj7.png
486,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/rgb/result_2018-08-23-14-23-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/fruits/seq10/label/result_2018-08-23-14-23-47.png,result_2018-08-23-14-23-47.png,ARID10/table/bottom/fruits/seq10,ARID10,table,bottom,fruits,seq10,fruits,8,1397,382,164,429,230,404,199,0.004548,0.010469,0.075000,0.139583,outputs/ocid_full/gt_binary_masks/02540_result_2018-08-23-14-23-47_obj8.png
