image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id
395,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/rgb/result_2018-08-23-10-48-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/label/result_2018-08-23-10-48-36.png,result_2018-08-23-10-48-36.png,ARID10/table/bottom/box/seq06,ARID10,table,bottom,box,seq06
396,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/rgb/result_2018-08-23-10-48-54.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/label/result_2018-08-23-10-48-54.png,result_2018-08-23-10-48-54.png,ARID10/table/bottom/box/seq06,ARID10,table,bottom,box,seq06
397,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/rgb/result_2018-08-23-10-49-34.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/label/result_2018-08-23-10-49-34.png,result_2018-08-23-10-49-34.png,ARID10/table/bottom/box/seq06,ARID10,table,bottom,box,seq06
398,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/rgb/result_2018-08-23-10-50-07.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/label/result_2018-08-23-10-50-07.png,result_2018-08-23-10-50-07.png,ARID10/table/bottom/box/seq06,ARID10,table,bottom,box,seq06
399,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/rgb/result_2018-08-23-10-50-45.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/label/result_2018-08-23-10-50-45.png,result_2018-08-23-10-50-45.png,ARID10/table/bottom/box/seq06,ARID10,table,bottom,box,seq06
400,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/rgb/result_2018-08-23-10-51-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/label/result_2018-08-23-10-51-21.png,result_2018-08-23-10-51-21.png,ARID10/table/bottom/box/seq06,ARID10,table,bottom,box,seq06
401,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/rgb/result_2018-08-23-10-51-51.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq06/label/result_2018-08-23-10-51-51.png,result_2018-08-23-10-51-51.png,ARID10/table/bottom/box/seq06,ARID10,table,bottom,box,seq06
402,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-03-12.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-03-12.png,result_2018-08-23-13-03-12.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
403,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-03-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-03-42.png,result_2018-08-23-13-03-42.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
404,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-04-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-04-11.png,result_2018-08-23-13-04-11.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
405,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-04-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-04-50.png,result_2018-08-23-13-04-50.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
406,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-05-17.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-05-17.png,result_2018-08-23-13-05-17.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
407,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-06-34.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-06-34.png,result_2018-08-23-13-06-34.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
408,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-07-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-07-19.png,result_2018-08-23-13-07-19.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
409,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-08-43.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-08-43.png,result_2018-08-23-13-08-43.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
410,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-09-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-09-08.png,result_2018-08-23-13-09-08.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
411,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-09-55.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-09-55.png,result_2018-08-23-13-09-55.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
412,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/rgb/result_2018-08-23-13-10-27.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq15/label/result_2018-08-23-13-10-27.png,result_2018-08-23-13-10-27.png,ARID10/table/bottom/box/seq15,ARID10,table,bottom,box,seq15
413,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-13-55.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-13-55.png,result_2018-08-23-13-13-55.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
414,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-14-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-14-25.png,result_2018-08-23-13-14-25.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
415,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-15-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-15-04.png,result_2018-08-23-13-15-04.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
416,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-15-55.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-15-55.png,result_2018-08-23-13-15-55.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
417,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-16-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-16-28.png,result_2018-08-23-13-16-28.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
418,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-16-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-16-56.png,result_2018-08-23-13-16-56.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
419,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-17-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-17-26.png,result_2018-08-23-13-17-26.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
420,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-18-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-18-06.png,result_2018-08-23-13-18-06.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
421,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-18-51.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-18-51.png,result_2018-08-23-13-18-51.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
422,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-19-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-19-20.png,result_2018-08-23-13-19-20.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
423,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/rgb/result_2018-08-23-13-19-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/box/seq16/label/result_2018-08-23-13-19-50.png,result_2018-08-23-13-19-50.png,ARID10/table/bottom/box/seq16,ARID10,table,bottom,box,seq16
424,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-55-51.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-55-51.png,result_2018-08-23-10-55-51.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
425,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-56-13.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-56-13.png,result_2018-08-23-10-56-13.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
426,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-56-32.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-56-32.png,result_2018-08-23-10-56-32.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
427,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-56-54.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-56-54.png,result_2018-08-23-10-56-54.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
428,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-57-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-57-18.png,result_2018-08-23-10-57-18.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
429,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-57-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-57-36.png,result_2018-08-23-10-57-36.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
430,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-58-07.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-58-07.png,result_2018-08-23-10-58-07.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
431,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-58-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-58-35.png,result_2018-08-23-10-58-35.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
432,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-58-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-58-59.png,result_2018-08-23-10-58-59.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
433,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-59-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-59-26.png,result_2018-08-23-10-59-26.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
434,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/rgb/result_2018-08-23-10-59-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq07/label/result_2018-08-23-10-59-49.png,result_2018-08-23-10-59-49.png,ARID10/table/bottom/curved/seq07,ARID10,table,bottom,curved,seq07
435,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-02-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-02-37.png,result_2018-08-23-11-02-37.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
436,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-03-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-03-16.png,result_2018-08-23-11-03-16.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
437,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-03-40.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-03-40.png,result_2018-08-23-11-03-40.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
438,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-04-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-04-00.png,result_2018-08-23-11-04-00.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
439,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-04-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-04-23.png,result_2018-08-23-11-04-23.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
440,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-04-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-04-58.png,result_2018-08-23-11-04-58.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
441,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-05-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-05-20.png,result_2018-08-23-11-05-20.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
442,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-05-52.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-05-52.png,result_2018-08-23-11-05-52.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
443,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-06-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-06-21.png,result_2018-08-23-11-06-21.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
444,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-06-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-06-53.png,result_2018-08-23-11-06-53.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
445,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/rgb/result_2018-08-23-11-07-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq08/label/result_2018-08-23-11-07-41.png,result_2018-08-23-11-07-41.png,ARID10/table/bottom/curved/seq08,ARID10,table,bottom,curved,seq08
446,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-23-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-23-03.png,result_2018-08-23-13-23-03.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
447,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-23-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-23-30.png,result_2018-08-23-13-23-30.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
448,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-23-52.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-23-52.png,result_2018-08-23-13-23-52.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
449,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-24-12.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-24-12.png,result_2018-08-23-13-24-12.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
450,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-25-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-25-15.png,result_2018-08-23-13-25-15.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
451,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-25-40.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-25-40.png,result_2018-08-23-13-25-40.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
452,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-26-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-26-03.png,result_2018-08-23-13-26-03.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
453,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-26-33.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-26-33.png,result_2018-08-23-13-26-33.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
454,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-26-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-26-58.png,result_2018-08-23-13-26-58.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
455,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-27-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-27-26.png,result_2018-08-23-13-27-26.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
456,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/rgb/result_2018-08-23-13-27-51.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq17/label/result_2018-08-23-13-27-51.png,result_2018-08-23-13-27-51.png,ARID10/table/bottom/curved/seq17,ARID10,table,bottom,curved,seq17
457,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/rgb/result_2018-08-23-13-30-51.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/label/result_2018-08-23-13-30-51.png,result_2018-08-23-13-30-51.png,ARID10/table/bottom/curved/seq18,ARID10,table,bottom,curved,seq18
458,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/rgb/result_2018-08-23-13-31-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/label/result_2018-08-23-13-31-09.png,result_2018-08-23-13-31-09.png,ARID10/table/bottom/curved/seq18,ARID10,table,bottom,curved,seq18
459,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/rgb/result_2018-08-23-13-31-30.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/label/result_2018-08-23-13-31-30.png,result_2018-08-23-13-31-30.png,ARID10/table/bottom/curved/seq18,ARID10,table,bottom,curved,seq18
460,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/rgb/result_2018-08-23-13-32-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/label/result_2018-08-23-13-32-00.png,result_2018-08-23-13-32-00.png,ARID10/table/bottom/curved/seq18,ARID10,table,bottom,curved,seq18
461,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/rgb/result_2018-08-23-13-32-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/label/result_2018-08-23-13-32-28.png,result_2018-08-23-13-32-28.png,ARID10/table/bottom/curved/seq18,ARID10,table,bottom,curved,seq18
462,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/rgb/result_2018-08-23-13-32-55.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/label/result_2018-08-23-13-32-55.png,result_2018-08-23-13-32-55.png,ARID10/table/bottom/curved/seq18,ARID10,table,bottom,curved,seq18
463,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/rgb/result_2018-08-23-13-33-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/label/result_2018-08-23-13-33-20.png,result_2018-08-23-13-33-20.png,ARID10/table/bottom/curved/seq18,ARID10,table,bottom,curved,seq18
464,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/rgb/result_2018-08-23-13-34-12.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/label/result_2018-08-23-13-34-12.png,result_2018-08-23-13-34-12.png,ARID10/table/bottom/curved/seq18,ARID10,table,bottom,curved,seq18
465,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/rgb/result_2018-08-23-13-34-51.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/table/bottom/curved/seq18/label/result_2018-08-23-13-34-51.png,result_2018-08-23-13-34-51.png,ARID10/table/bottom/curved/seq18,ARID10,table,bottom,curved,seq18
